type,issue_number,created_at,closed_at,labels,state,author,pr_number
pull_request,,2023-10-09,,,open,shs96c,12907.0
pull_request,,2023-10-09,2023-10-09,,closed,bonigarcia,12904.0
pull_request,,2023-10-09,2023-10-17,,closed,alaahong,12903.0
pull_request,,2023-10-09,2023-10-09,,closed,Prince23gitof,12901.0
pull_request,,2023-10-07,2023-10-08,,closed,nvborisenko,12899.0
pull_request,,2023-10-07,2023-10-11,,closed,joerg1985,12898.0
pull_request,,2023-10-06,2023-10-08,,closed,manuelsblanco,12894.0
pull_request,,2023-10-06,2023-10-10,,closed,manuelsblanco,12893.0
pull_request,,2023-10-06,2023-10-07,,closed,bonigarcia,12890.0
pull_request,,2023-10-05,2023-10-06,,closed,titusfortner,12880.0
pull_request,,2023-10-05,2023-10-06,,closed,nvborisenko,12879.0
pull_request,,2023-10-05,2023-10-05,,closed,nvborisenko,12878.0
pull_request,,2023-10-05,2023-10-05,,closed,bonigarcia,12877.0
pull_request,,2023-10-05,2023-10-06,,closed,pujagani,12874.0
pull_request,,2023-10-05,2023-10-31,,closed,nvborisenko,12873.0
pull_request,,2023-10-05,2023-10-05,,closed,alexey-pelykh,12871.0
pull_request,,2023-10-04,2023-10-06,,closed,titusfortner,12866.0
pull_request,,2023-10-03,2023-10-05,,closed,nvborisenko,12863.0
pull_request,,2023-10-03,2023-10-04,,closed,nvborisenko,12861.0
pull_request,,2023-10-02,2023-10-05,,closed,titusfortner,12853.0
pull_request,,2023-10-02,2023-10-09,,closed,bonigarcia,12852.0
pull_request,,2023-10-02,2023-10-05,,closed,joerg1985,12849.0
pull_request,,2023-10-02,2023-10-19,,closed,bhecquet,12848.0
pull_request,,2023-10-01,,,open,shs96c,12847.0
pull_request,,2023-09-30,2023-11-20,,closed,aguspe,12844.0
pull_request,,2023-09-30,2023-10-06,,closed,titusfortner,12843.0
pull_request,,2023-09-29,2023-09-30,,closed,bonigarcia,12840.0
pull_request,,2023-09-29,2023-10-06,,closed,pujagani,12838.0
pull_request,,2023-09-29,2023-10-07,,closed,bonigarcia,12835.0
pull_request,,2023-09-28,2023-09-29,,closed,nvborisenko,12834.0
pull_request,,2023-09-27,2023-10-06,,closed,titusfortner,12830.0
pull_request,,2023-09-26,2023-09-26,,closed,nvborisenko,12823.0
pull_request,,2023-09-25,2023-09-26,,closed,nvborisenko,12820.0
pull_request,,2023-09-25,2023-09-25,,closed,titusfortner,12817.0
pull_request,,2023-09-24,2023-09-25,,closed,titusfortner,12816.0
pull_request,,2023-09-21,,,open,dependabot[bot],12810.0
pull_request,,2023-09-21,,,open,dependabot[bot],12809.0
pull_request,,2023-09-21,,,open,dependabot[bot],12808.0
pull_request,,2023-09-21,2023-09-24,,closed,bonigarcia,12807.0
