type,issue_number,created_at,closed_at,labels,state,author,pr_number
issue,63359.0,2023-10-03,,"['NeedsInvestigation', 'release-blocker', 'compiler/runtime']",open,gopherbot,
issue,63358.0,2023-10-03,,"['Proposal', 'error-handling']",open,ianlancetaylor,
issue,63357.0,2023-10-03,2023-10-25,"['NeedsFix', 'GoCommand', 'modules']",closed,dmitshur,
issue,63356.0,2023-10-03,2023-10-04,"['NeedsFix', 'GoCommand']",closed,thanm,
issue,63354.0,2023-10-03,,"['Builders', 'NeedsFix']",open,cagedmantis,
issue,63353.0,2023-10-03,,"['NeedsInvestigation', 'compiler/runtime']",open,gopherbot,
issue,63352.0,2023-10-03,,"['help wanted', 'NeedsFix', 'Tools', 'Refactoring']",open,adonovan,
issue,63351.0,2023-10-03,2023-10-03,[],closed,Jessiejaymz810s,
issue,63347.0,2023-10-03,,"['Performance', 'NeedsInvestigation']",open,achille-roussel,
issue,63346.0,2023-10-03,,['Proposal'],open,malta895,
issue,63345.0,2023-10-03,,['Proposal'],open,robpike,
issue,63343.0,2023-10-03,2023-10-03,[],closed,myaaaaaaaaa,
issue,63341.0,2023-10-02,,"['Proposal', 'compiler/runtime']",open,rhysh,
issue,63340.0,2023-10-02,2023-11-15,"['Proposal', 'Proposal-Accepted', 'compiler/runtime']",closed,rhysh,
issue,63339.0,2023-10-02,2023-10-12,"['release-blocker', 'CherryPickApproved', 'Tools']",closed,gopherbot,
issue,63338.0,2023-10-02,,"['Proposal', 'NeedsInvestigation', 'FeatureRequest', 'compiler/runtime']",open,seebs,
issue,63337.0,2023-10-02,,"['help wanted', 'NeedsFix', 'compiler/runtime']",open,catenacyber,
issue,63336.0,2023-10-02,2023-10-05,"['NeedsFix', 'Tools']",closed,adonovan,
issue,63335.0,2023-10-02,2023-10-12,['CherryPickApproved'],closed,gopherbot,
issue,63334.0,2023-10-02,2023-10-02,"['NeedsFix', 'release-blocker', 'compiler/runtime']",closed,mknyszek,
issue,63333.0,2023-10-02,2023-10-05,['NeedsFix'],closed,mdempsky,
issue,63332.0,2023-10-02,2023-11-21,"['Performance', 'NeedsInvestigation', 'compiler/runtime']",closed,0-issue,
issue,63331.0,2023-10-02,,"['Documentation', 'NeedsInvestigation']",open,rhysh,
issue,63330.0,2023-10-02,,['NeedsInvestigation'],open,iandees,
issue,63329.0,2023-10-02,,"['help wanted', 'NeedsInvestigation', 'compiler/runtime']",open,qiulaidongfeng,
issue,63328.0,2023-10-02,,"['Proposal', 'WaitingForInfo']",open,abdullah-alaadine,
issue,63327.0,2023-10-02,,['website'],open,odeke-em,
issue,63326.0,2023-10-02,,['NeedsInvestigation'],open,qiulaidongfeng,
issue,63325.0,2023-10-01,2023-10-01,[],closed,berlin-ab,
issue,63323.0,2023-10-01,2023-10-01,[],closed,idc77,
issue,63322.0,2023-10-01,,['NeedsInvestigation'],open,marten-seemann,
issue,63319.0,2023-10-01,2023-10-02,['Proposal'],closed,Ja7ad,
issue,63317.0,2023-09-30,2023-10-12,['CherryPickApproved'],closed,gopherbot,
issue,63316.0,2023-09-30,2023-10-12,['CherryPickApproved'],closed,gopherbot,
issue,63315.0,2023-09-30,2023-10-18,"['NeedsFix', 'compiler/runtime']",closed,thanm,
issue,63313.0,2023-09-30,2023-10-05,"['NeedsFix', 'pkgsite', 'website']",closed,Manish-Giri,
issue,63312.0,2023-09-30,,"['Documentation', 'NeedsInvestigation']",open,candlerb,
issue,63309.0,2023-09-30,2023-10-02,['Proposal'],closed,sajjanjyothi,
issue,63304.0,2023-09-30,2023-09-30,[],closed,qiulaidongfeng,
issue,63301.0,2023-09-30,2023-09-30,[],closed,master255,
issue,63300.0,2023-09-29,2023-09-30,"['LanguageChange', 'v2', 'Proposal']",closed,cwmos,
issue,63298.0,2023-09-29,2023-10-02,['Refactoring'],closed,adonovan,
issue,63296.0,2023-09-29,,"['OS-Darwin', 'NeedsInvestigation', 'compiler/runtime']",open,gopherbot,
issue,63295.0,2023-09-29,,"['Proposal', 'Proposal-Crypto']",open,skmcgrail,
issue,63293.0,2023-09-29,2023-11-02,"['NeedsFix', 'GoCommand', 'release-blocker', 'compiler/runtime']",closed,corhere,
issue,63292.0,2023-09-29,2023-10-02,"['LanguageChange', 'v2', 'Proposal']",closed,pmpavl,
issue,63291.0,2023-09-29,2023-10-10,"['gopls', 'Tools']",closed,erdauletbatalov,
issue,63290.0,2023-09-29,,"['help wanted', 'NeedsInvestigation', 'compiler/runtime']",open,mfreeman451,
issue,63289.0,2023-09-29,,['Proposal'],open,dfawley,
issue,63287.0,2023-09-28,,['gopls'],open,adonovan,
issue,63286.0,2023-09-28,,['gopls'],open,adonovan,
issue,63285.0,2023-09-28,,['NeedsFix'],open,findleyr,
issue,63283.0,2023-09-28,2023-09-28,[],closed,tkashem,
issue,63282.0,2023-09-28,,"['gopls', 'Tools']",open,findleyr,
issue,63281.0,2023-09-28,2023-10-03,"['NeedsInvestigation', 'vulncheck or vulndb']",closed,bplessis-swi,
issue,63280.0,2023-09-28,2023-09-28,['WaitingForInfo'],closed,tibetsam,
issue,63279.0,2023-09-28,2023-09-28,['GoCommand'],closed,soh-ew,
issue,63278.0,2023-09-28,2023-09-28,[],closed,RodionGork,
issue,63277.0,2023-09-28,,"['NeedsInvestigation', 'compiler/runtime']",open,zzkcode,
issue,63276.0,2023-09-28,,"['RaceDetector', 'NeedsInvestigation', 'compiler/runtime']",open,walles,
issue,63275.0,2023-09-28,,['Proposal'],open,thesilentg,
issue,63273.0,2023-09-28,2023-10-12,"['pkgsite', 'pkgsite/package-removal']",closed,adamchristiansen,
issue,63270.0,2023-09-28,,['Proposal'],open,0x1cc,
issue,63269.0,2023-09-27,2023-09-28,"['Testing', 'NeedsInvestigation']",closed,gopherbot,
issue,63267.0,2023-09-27,,"['NeedsInvestigation', 'website']",open,suzmue,
issue,63266.0,2023-09-27,,"['NeedsInvestigation', 'website']",open,suzmue,
issue,63265.0,2023-09-27,,['NeedsInvestigation'],open,suzmue,
issue,63264.0,2023-09-27,2023-10-03,"['NeedsInvestigation', 'compiler/runtime']",closed,braydonk,
issue,63263.0,2023-09-27,,"['gopls', 'Tools']",open,findleyr,
issue,63262.0,2023-09-27,2023-11-02,"['NeedsInvestigation', 'gopls', 'Tools']",closed,gopherbot,
issue,63261.0,2023-09-27,2023-09-27,"['pkgsite', 'pkgsite/package-removal']",closed,steelshot,
issue,63260.0,2023-09-27,2023-10-03,"['NeedsFix', 'release-blocker', 'Tools']",closed,josharian,
issue,63259.0,2023-09-27,2023-10-03,"['NeedsInvestigation', 'Tools']",closed,adonovan,
issue,63258.0,2023-09-27,2023-09-27,"['Builders', 'NeedsFix']",closed,gopherbot,
issue,63257.0,2023-09-27,,['Proposal'],open,mvdan,
issue,63255.0,2023-09-27,2023-10-27,"['WaitingForInfo', 'compiler/runtime']",closed,brave723,
issue,63254.0,2023-09-27,,['pkgsite'],open,aslatter,
issue,63253.0,2023-09-26,,"['NeedsInvestigation', 'Tools']",open,adonovan,
issue,63250.0,2023-09-26,,"['Proposal', 'GoCommand']",open,dolmen,
issue,63249.0,2023-09-26,,"['pkgsite', 'pkgsite/cmd']",open,aslatter,
issue,63247.0,2023-09-26,,"['NeedsInvestigation', 'Tools']",open,aykevl,
issue,63244.0,2023-09-26,2023-09-26,"['WaitingForInfo', 'proxy.golang.org']",closed,jfirebaugh,
issue,63243.0,2023-09-26,2023-10-03,"['OS-Windows', 'Builders', 'NeedsInvestigation', 'arch-386']",closed,bcmills,
issue,63242.0,2023-09-26,,"['NeedsInvestigation', 'compiler/runtime']",open,gopherbot,
issue,63241.0,2023-09-26,,"['Builders', 'NeedsInvestigation', 'arch-mips']",open,gopherbot,
issue,63240.0,2023-09-26,2023-10-03,"['OS-Windows', 'Builders', 'NeedsFix', 'arch-386']",closed,bcmills,
issue,63239.0,2023-09-26,2023-09-26,"['Testing', 'Builders', 'NeedsFix']",closed,bcmills,
issue,63238.0,2023-09-26,,"['OS-Windows', 'Proposal', 'NeedsInvestigation', 'Proposal-Crypto']",open,jkroepke,
issue,63237.0,2023-09-26,,['NeedsInvestigation'],open,rogpeppe,
issue,63236.0,2023-09-26,,"['Unfortunate', 'OS-Windows', 'NeedsInvestigation']",open,bcmills,
issue,63235.0,2023-09-26,2023-09-27,['Proposal'],closed,lockp111,
issue,63234.0,2023-09-26,2023-09-26,['Proposal'],closed,Inuart,
issue,63233.0,2023-09-26,,['Proposal'],open,Jorropo,
issue,63232.0,2023-09-26,2023-09-26,"['LanguageChange', 'v2', 'Proposal']",closed,marmiha,
issue,63230.0,2023-09-26,2023-09-26,[],closed,fxedel,
issue,63229.0,2023-09-26,2023-09-26,"['NeedsInvestigation', 'website']",closed,Manish-Giri,
issue,63225.0,2023-09-26,2023-09-27,['NeedsInvestigation'],closed,limpo1989,
issue,63223.0,2023-09-25,2023-11-16,"['Proposal', 'Proposal-Accepted']",closed,griesemer,
issue,63222.0,2023-09-25,2023-09-27,"['WaitingForInfo', 'pkgsite', 'pkgsite/package-removal']",closed,siaminz,
issue,63221.0,2023-09-25,,"['LanguageChange', 'v2', 'Proposal']",open,jimmyfrasche,
issue,63220.0,2023-09-25,2023-10-25,"['gopls', 'Tools']",closed,findleyr,
issue,63219.0,2023-09-25,2023-09-25,[],closed,ked1108,
issue,63218.0,2023-09-25,2023-10-05,['telemetry'],closed,findleyr,
issue,63217.0,2023-09-25,2023-11-08,['NeedsInvestigation'],closed,KSDaemon,
issue,63216.0,2023-09-25,,"['Security', 'CherryPickCandidate']",open,gopherbot,
issue,63215.0,2023-09-25,,"['Security', 'CherryPickCandidate']",open,gopherbot,
issue,63214.0,2023-09-25,2023-10-05,"['Security', 'release-blocker', 'CherryPickApproved']",closed,gopherbot,
issue,63213.0,2023-09-25,2023-10-05,"['Security', 'release-blocker', 'CherryPickApproved']",closed,gopherbot,
issue,63212.0,2023-09-25,,"['Security', 'NeedsFix', 'release-blocker']",open,rolandshoemaker,
issue,63211.0,2023-09-25,2023-10-11,"['Security', 'NeedsFix', 'release-blocker']",closed,rolandshoemaker,
issue,63210.0,2023-09-25,,['pkgsite'],open,jeremybettis,
issue,63209.0,2023-09-25,,"['CherryPickCandidate', 'compiler/runtime']",open,gopherbot,
issue,63208.0,2023-09-25,,"['Security', 'WaitingForInfo', 'CherryPickApproved']",open,gopherbot,
issue,63207.0,2023-09-25,,"['Security', 'WaitingForInfo', 'CherryPickApproved']",open,gopherbot,
issue,63206.0,2023-09-25,2023-09-26,"['WaitingForInfo', 'compiler/runtime']",closed,ImagineYao,
issue,63205.0,2023-09-25,,['Proposal'],open,dmytro-i,
issue,63204.0,2023-09-25,,['Proposal'],open,jba,
issue,63203.0,2023-09-25,2023-09-28,"['WaitingForInfo', 'NeedsInvestigation', 'compiler/runtime']",closed,IKhatikVipre,
issue,63202.0,2023-09-25,2023-09-25,[],closed,peter-xiao,
issue,63199.0,2023-09-25,2023-09-25,[],closed,ThreatLEVELred,
issue,63198.0,2023-09-25,2023-09-25,"['OS-Windows', 'WaitingForInfo']",closed,zplzpl,
issue,63197.0,2023-09-25,,['Proposal'],open,xrfang,
issue,63196.0,2023-09-24,,"['WaitingForInfo', 'NeedsInvestigation']",open,Rohsichan,
issue,63194.0,2023-09-24,,['Proposal'],open,cblach,
issue,63193.0,2023-09-24,2023-09-26,"['NeedsInvestigation', 'Tools']",closed,adonovan,
issue,63192.0,2023-09-24,,['NeedsInvestigation'],open,mateusz834,
issue,63191.0,2023-09-24,2023-10-25,"['WaitingForInfo', 'compiler/runtime']",closed,pwaller,
issue,63190.0,2023-09-24,,"['Proposal', 'FeatureRequest', 'mobile']",open,qinqin0,
issue,63189.0,2023-09-24,2023-09-24,[],closed,Azaretdodo,
issue,63188.0,2023-09-24,2023-09-24,[],closed,valord577,
issue,63187.0,2023-09-24,2023-09-24,['Proposal'],closed,massongit,
issue,63185.0,2023-09-24,,['Proposal'],open,mknyszek,
issue,63183.0,2023-09-23,,"['Security', 'NeedsInvestigation']",open,jupenur,
issue,63178.0,2023-09-23,2023-09-23,['gopls'],closed,adonovan,
issue,63177.0,2023-09-23,,['Proposal'],open,MagicalTux,
issue,63176.0,2023-09-23,,['pkgsite'],open,nkmr-jp,
issue,63173.0,2023-09-23,,['NeedsInvestigation'],open,mtibben,
issue,63172.0,2023-09-22,2023-09-23,[],closed,fishy,
issue,63171.0,2023-09-22,2023-09-22,['Proposal'],closed,snadrus,
issue,63169.0,2023-09-22,,['Proposal'],open,mdempsky,
issue,63168.0,2023-09-22,2023-10-03,['WaitingForInfo'],closed,hy950921,
issue,63167.0,2023-09-22,,"['WaitingForInfo', 'CherryPickApproved']",open,gopherbot,
issue,63166.0,2023-09-22,2023-09-22,['CherryPickCandidate'],closed,gopherbot,
issue,63164.0,2023-09-22,2023-09-22,[],closed,shiyuecamus,
issue,63162.0,2023-09-22,2023-09-22,[],closed,houmie,
issue,63161.0,2023-09-22,2023-09-22,[],closed,JakubC-projects,
issue,63158.0,2023-09-22,2023-09-22,[],closed,ImagineYao,
issue,63157.0,2023-09-22,2023-09-22,[],closed,akashjain971,
issue,63156.0,2023-09-22,2023-09-22,[],closed,summer-boythink,
issue,63154.0,2023-09-22,2023-09-22,[],closed,istalker2,
issue,63152.0,2023-09-21,,['NeedsDecision'],open,rogpeppe,
issue,63151.0,2023-09-21,2023-10-21,"['OS-Darwin', 'WaitingForInfo', 'NeedsInvestigation', 'compiler/runtime']",closed,laplantePierre,
issue,63150.0,2023-09-21,2023-09-21,[],closed,Rajan-226,
issue,63149.0,2023-09-21,,"['NeedsInvestigation', 'compiler/runtime']",open,bcmills,
issue,63148.0,2023-09-21,,['NeedsInvestigation'],open,sweharris,
issue,63147.0,2023-09-21,,"['Builders', 'NeedsFix']",open,heschi,
issue,63146.0,2023-09-21,2023-10-18,"['WaitingForInfo', 'NeedsInvestigation', 'vulncheck or vulndb']",closed,whereswaldon,
issue,63145.0,2023-09-21,2023-09-22,"['NeedsInvestigation', 'compiler/runtime']",closed,alexbozhenko,
issue,63144.0,2023-09-21,2023-09-23,['telemetry'],closed,hyangah,
issue,63143.0,2023-09-21,2023-09-22,['telemetry'],closed,hyangah,
issue,63142.0,2023-09-21,,['telemetry'],open,hyangah,
issue,63141.0,2023-09-21,2023-09-22,"['NeedsFix', 'mobile']",closed,hajimehoshi,
issue,63140.0,2023-09-21,2023-09-21,[],closed,sleagon,
issue,63139.0,2023-09-21,2023-11-06,"['NeedsFix', 'arch-wasm']",closed,0x5457,
issue,63138.0,2023-09-21,2023-09-21,['Proposal'],closed,burdiyan,
issue,63136.0,2023-09-21,,"['ToolSpeed', 'NeedsInvestigation', 'GoCommand']",open,goto1134,
issue,63135.0,2023-09-21,2023-09-21,[],closed,yangyile1990,
issue,63134.0,2023-09-21,2023-09-21,['pkgsite'],closed,sslime336,
pull_request,,2023-11-21,,,open,aimuz,64313.0
pull_request,,2023-11-21,,,open,mitar,64312.0
pull_request,,2023-11-21,2023-11-22,,closed,mauri870,64300.0
pull_request,,2023-11-21,2023-11-21,,closed,mauri870,64299.0
pull_request,,2023-11-21,,,open,mauri870,64296.0
pull_request,,2023-11-20,,,open,go101,64273.0
pull_request,,2023-11-20,2023-11-21,,closed,callthingsoff,64270.0
pull_request,,2023-11-19,2023-11-22,,closed,qiulaidongfeng,64268.0
pull_request,,2023-11-19,,,open,qiulaidongfeng,64263.0
pull_request,,2023-11-19,,,open,callthingsoff,64260.0
pull_request,,2023-11-18,,,open,mauri870,64258.0
pull_request,,2023-11-17,,,open,aimuz,64221.0
pull_request,,2023-11-17,2023-11-19,,closed,qiulaidongfeng,64220.0
pull_request,,2023-11-17,,,open,aimuz,64219.0
pull_request,,2023-11-17,,,open,WeidiDeng,64218.0
pull_request,,2023-11-17,,,open,aimuz,64217.0
pull_request,,2023-11-16,2023-11-20,,closed,mauri870,64214.0
pull_request,,2023-11-16,,,open,aimuz,64202.0
pull_request,,2023-11-16,2023-11-17,,closed,callthingsoff,64198.0
pull_request,,2023-11-15,,,open,yznima,64192.0
pull_request,,2023-11-15,2023-11-17,,closed,callthingsoff,64180.0
pull_request,,2023-11-15,,,open,flc1125,64168.0
pull_request,,2023-11-15,2023-11-19,,closed,go101,64163.0
pull_request,,2023-11-15,,,open,aimuz,64155.0
pull_request,,2023-11-15,,,open,apocelipes,64136.0
pull_request,,2023-11-14,2023-11-17,,closed,callthingsoff,64117.0
pull_request,,2023-11-14,2023-11-14,,closed,ezz-no,64107.0
pull_request,,2023-11-13,2023-11-14,,closed,yuriShafet,64105.0
pull_request,,2023-11-13,2023-11-14,,closed,callthingsoff,64097.0
pull_request,,2023-11-13,,,open,thaJeztah,64092.0
pull_request,,2023-11-13,,,open,thaJeztah,64091.0
pull_request,,2023-11-12,,,open,aurora1369,64088.0
pull_request,,2023-11-12,2023-11-17,,closed,callthingsoff,64080.0
pull_request,,2023-11-12,,,open,qiulaidongfeng,64077.0
pull_request,,2023-11-12,,,open,aimuz,64076.0
pull_request,,2023-11-12,2023-11-13,,closed,aimuz,64075.0
pull_request,,2023-11-11,,,open,mauri870,64074.0
pull_request,,2023-11-11,2023-11-17,,closed,callthingsoff,64070.0
pull_request,,2023-11-11,2023-11-17,,closed,callthingsoff,64069.0
pull_request,,2023-11-10,,,open,mauri870,64058.0
pull_request,,2023-11-10,2023-11-17,,closed,aimuz,64056.0
pull_request,,2023-11-10,2023-11-13,,closed,callthingsoff,64052.0
pull_request,,2023-11-09,2023-11-20,,closed,callthingsoff,64027.0
pull_request,,2023-11-09,,,open,mauri870,64025.0
pull_request,,2023-11-09,2023-11-09,,closed,callthingsoff,64024.0
pull_request,,2023-11-08,2023-11-09,,closed,callthingsoff,64003.0
pull_request,,2023-11-08,2023-11-08,,closed,aimuz,64002.0
pull_request,,2023-11-08,2023-11-21,,closed,qiulaidongfeng,64001.0
pull_request,,2023-11-07,,,open,mateusz834,63990.0
pull_request,,2023-11-07,,,open,mateusz834,63986.0
pull_request,,2023-11-07,,,open,mateusz834,63985.0
pull_request,,2023-11-07,,,open,aimuz,63980.0
pull_request,,2023-11-06,2023-11-08,,closed,callthingsoff,63965.0
pull_request,,2023-11-06,2023-11-09,,closed,aimuz,63959.0
pull_request,,2023-11-05,2023-11-20,,closed,mauri870,63956.0
pull_request,,2023-11-05,2023-11-05,,closed,mauri870,63954.0
pull_request,,2023-11-05,2023-11-09,,closed,josephbartley,63947.0
pull_request,,2023-11-03,2023-11-03,,closed,suntala,63943.0
pull_request,,2023-11-03,2023-11-15,,closed,superajun-wsj,63928.0
pull_request,,2023-11-03,2023-11-06,,closed,aimuz,63926.0
pull_request,,2023-11-03,,,open,mauri870,63923.0
pull_request,,2023-11-02,,,open,mauri870,63908.0
pull_request,,2023-11-02,2023-11-13,,closed,mauri870,63906.0
pull_request,,2023-11-02,2023-11-06,,closed,mauri870,63905.0
pull_request,,2023-11-02,,,open,apocelipes,63899.0
pull_request,,2023-11-02,,,open,mjgarton,63897.0
pull_request,,2023-11-02,2023-11-02,,closed,yuezhongtao,63896.0
pull_request,,2023-11-02,2023-11-08,,closed,callthingsoff,63895.0
pull_request,,2023-11-02,2023-11-02,,closed,callthingsoff,63894.0
pull_request,,2023-11-02,2023-11-08,,closed,callthingsoff,63893.0
pull_request,,2023-11-01,,,open,apocelipes,63879.0
pull_request,,2023-11-01,2023-11-13,,closed,callthingsoff,63877.0
pull_request,,2023-11-01,2023-11-03,,closed,callthingsoff,63874.0
pull_request,,2023-11-01,2023-11-08,,closed,callthingsoff,63870.0
pull_request,,2023-11-01,2023-11-07,,closed,aimuz,63869.0
pull_request,,2023-11-01,2023-11-01,,closed,yuezhongtao,63865.0
pull_request,,2023-11-01,,,open,mauri870,63860.0
pull_request,,2023-10-31,2023-11-06,,closed,mauri870,63859.0
pull_request,,2023-10-31,2023-11-01,,closed,callthingsoff,63854.0
pull_request,,2023-10-31,2023-11-01,,closed,qiulaidongfeng,63847.0
pull_request,,2023-10-31,,,open,scop,63842.0
pull_request,,2023-10-30,2023-11-07,,closed,ash2k,63836.0
pull_request,,2023-10-30,,,open,superajun-wsj,63818.0
pull_request,,2023-10-29,,,open,mauri870,63816.0
pull_request,,2023-10-29,2023-11-07,,closed,mauri870,63814.0
pull_request,,2023-10-29,2023-10-31,,closed,callthingsoff,63808.0
pull_request,,2023-10-29,2023-10-30,,closed,callthingsoff,63806.0
pull_request,,2023-10-27,2023-10-31,,closed,callthingsoff,63770.0
pull_request,,2023-10-27,2023-10-27,,closed,callthingsoff,63766.0
pull_request,,2023-10-26,2023-11-17,,closed,AlexanderYastrebov,63757.0
pull_request,,2023-10-26,2023-10-26,,closed,AlexanderYastrebov,63754.0
pull_request,,2023-10-26,,,open,fusion32,63748.0
pull_request,,2023-10-26,2023-11-19,,closed,apocelipes,63746.0
pull_request,,2023-10-24,,,open,514366607,63705.0
pull_request,,2023-10-24,2023-10-31,,closed,apocelipes,63704.0
pull_request,,2023-10-23,2023-11-10,,closed,qiulaidongfeng,63690.0
pull_request,,2023-10-23,,,open,zikcheng,63686.0
pull_request,,2023-10-23,2023-10-23,,closed,zikcheng,63685.0
pull_request,,2023-10-23,2023-11-20,,closed,ccmtaylor,63681.0
pull_request,,2023-10-23,2023-10-23,,closed,SaranshBangar,63680.0
pull_request,,2023-10-23,2023-11-14,,closed,apocelipes,63677.0
pull_request,,2023-10-22,,,open,eudore,63668.0
pull_request,,2023-10-22,,,open,zzkcode,63666.0
pull_request,,2023-10-22,,,open,shogo82148,63664.0
pull_request,,2023-10-22,,,open,shogo82148,63663.0
pull_request,,2023-10-22,2023-11-15,,closed,qiulaidongfeng,63661.0
pull_request,,2023-10-21,2023-11-01,,closed,apocelipes,63658.0
pull_request,,2023-10-21,,,open,Nasfame,63655.0
pull_request,,2023-10-21,2023-11-17,,closed,mateusz834,63654.0
pull_request,,2023-10-20,,,open,mateusz834,63639.0
pull_request,,2023-10-19,2023-10-20,,closed,Nishu0,63624.0
pull_request,,2023-10-18,2023-10-19,,closed,go101,63617.0
pull_request,,2023-10-18,2023-10-20,,closed,j2gg0s,63609.0
pull_request,,2023-10-18,,,open,aimuz,63606.0
pull_request,,2023-10-17,2023-10-24,,closed,mauri870,63604.0
pull_request,,2023-10-17,,,open,mauri870,63603.0
pull_request,,2023-10-17,2023-10-18,,closed,bestgopher,63595.0
pull_request,,2023-10-17,2023-10-17,,closed,bestgopher,63594.0
pull_request,,2023-10-17,2023-10-17,,closed,mauri870,63593.0
pull_request,,2023-10-17,,,open,forfuncsake,63587.0
pull_request,,2023-10-16,2023-10-20,,closed,1f604,63580.0
pull_request,,2023-10-16,2023-10-16,,closed,jdimatteo,63573.0
pull_request,,2023-10-15,2023-10-26,,closed,mauri870,63561.0
pull_request,,2023-10-15,,,open,mharbison72,63557.0
pull_request,,2023-10-15,,,open,shuoer86,63554.0
pull_request,,2023-10-14,2023-10-15,,closed,AspieSoft,63551.0
pull_request,,2023-10-14,2023-10-14,,closed,AspieSoft,63550.0
pull_request,,2023-10-14,,,open,mauri870,63549.0
pull_request,,2023-10-14,,,open,mateusz834,63545.0
pull_request,,2023-10-14,2023-10-23,,closed,mateusz834,63542.0
pull_request,,2023-10-14,2023-10-16,,closed,andig,63541.0
pull_request,,2023-10-14,2023-10-18,,closed,andig,63540.0
pull_request,,2023-10-13,2023-10-14,,closed,andig,63533.0
pull_request,,2023-10-13,2023-10-19,,closed,flaxinger,63530.0
pull_request,,2023-10-12,2023-10-12,,closed,apocelipes,63519.0
pull_request,,2023-10-11,,,open,MouseSplinter,63498.0
pull_request,,2023-10-11,2023-10-11,,closed,quantonganh,63497.0
pull_request,,2023-10-10,2023-10-12,,closed,apocelipes,63491.0
pull_request,,2023-10-09,2023-10-10,,closed,scop,63479.0
pull_request,,2023-10-09,2023-11-20,,closed,scop,63478.0
pull_request,,2023-10-09,2023-10-10,,closed,callthingsoff,63474.0
pull_request,,2023-10-09,2023-10-12,,closed,callthingsoff,63465.0
pull_request,,2023-10-08,2023-10-09,,closed,callthingsoff,63449.0
pull_request,,2023-10-08,,,open,yunginnanet,63448.0
pull_request,,2023-10-08,,,open,qiulaidongfeng,63446.0
pull_request,,2023-10-07,2023-10-12,,closed,callthingsoff,63440.0
pull_request,,2023-10-07,2023-10-09,,closed,callthingsoff,63439.0
pull_request,,2023-10-07,,,open,qiulaidongfeng,63435.0
pull_request,,2023-10-06,2023-10-07,,closed,callthingsoff,63414.0
pull_request,,2023-10-06,2023-11-19,,closed,go101,63411.0
pull_request,,2023-10-05,2023-10-06,,closed,AlexanderYastrebov,63400.0
pull_request,,2023-10-05,,,open,qiulaidongfeng,63389.0
pull_request,,2023-10-05,2023-10-06,,closed,mstmdev,63386.0
pull_request,,2023-10-04,2023-10-10,,closed,apocelipes,63364.0
pull_request,,2023-10-03,,,open,ncruces,63360.0
pull_request,,2023-10-03,2023-10-03,,closed,oGabrielArruda,63355.0
pull_request,,2023-10-03,2023-10-03,,closed,qiulaidongfeng,63350.0
pull_request,,2023-10-03,2023-10-03,,closed,qiulaidongfeng,63349.0
pull_request,,2023-10-03,,,open,mateusz834,63348.0
pull_request,,2023-10-03,2023-10-04,,closed,qiulaidongfeng,63344.0
pull_request,,2023-10-03,,,open,qiulaidongfeng,63342.0
pull_request,,2023-10-01,,,open,malta895,63324.0
pull_request,,2023-10-01,2023-10-24,,closed,qiulaidongfeng,63321.0
pull_request,,2023-10-01,2023-10-02,,closed,qiulaidongfeng,63320.0
pull_request,,2023-09-30,,,open,mauri870,63318.0
pull_request,,2023-09-30,,,open,mauri870,63314.0
pull_request,,2023-09-30,2023-09-30,,closed,CooperQQQ,63311.0
pull_request,,2023-09-30,2023-09-30,,closed,CooperQQQ,63310.0
pull_request,,2023-09-30,2023-09-30,,closed,Cooper-Qu,63308.0
pull_request,,2023-09-30,2023-09-30,,closed,Cooper-Qu,63307.0
pull_request,,2023-09-30,2023-09-30,,closed,Cooper-Qu,63306.0
pull_request,,2023-09-30,2023-10-04,,closed,callthingsoff,63305.0
pull_request,,2023-09-29,,,open,sajjanjyothi,63299.0
pull_request,,2023-09-29,,,open,mauri870,63297.0
pull_request,,2023-09-29,2023-10-03,,closed,mauri870,63294.0
pull_request,,2023-09-28,2023-09-29,,closed,AlexanderYastrebov,63288.0
pull_request,,2023-09-28,2023-10-02,,closed,mateusz834,63284.0
pull_request,,2023-09-28,2023-09-29,,closed,callthingsoff,63274.0
pull_request,,2023-09-28,2023-10-25,,closed,mauri870,63272.0
pull_request,,2023-09-28,,,open,0x1cc,63271.0
pull_request,,2023-09-27,2023-09-28,,closed,AlexanderYastrebov,63268.0
pull_request,,2023-09-27,,,open,mateusz834,63256.0
pull_request,,2023-09-26,2023-09-27,,closed,AlexanderYastrebov,63252.0
pull_request,,2023-09-26,2023-09-28,,closed,AlexanderYastrebov,63251.0
pull_request,,2023-09-26,2023-09-28,,closed,AlexanderYastrebov,63248.0
pull_request,,2023-09-26,,,open,mdncv,63246.0
pull_request,,2023-09-26,2023-09-26,,closed,mdncv,63245.0
pull_request,,2023-09-26,2023-09-27,,closed,KSDaemon,63231.0
pull_request,,2023-09-26,2023-09-27,,closed,callthingsoff,63228.0
pull_request,,2023-09-26,2023-09-26,,closed,callthingsoff,63227.0
pull_request,,2023-09-26,2023-09-28,,closed,callthingsoff,63226.0
pull_request,,2023-09-25,2023-09-27,,closed,AlexanderYastrebov,63224.0
pull_request,,2023-09-25,,,open,mateusz834,63201.0
pull_request,,2023-09-25,2023-10-03,,closed,mstmdev,63200.0
pull_request,,2023-09-24,,,open,cblach,63195.0
pull_request,,2023-09-24,2023-09-25,,closed,callthingsoff,63186.0
pull_request,,2023-09-23,2023-09-26,,closed,AlexanderYastrebov,63184.0
