type,issue_number,created_at,closed_at,labels,state,author,pr_number
pull_request,,2023-10-23,2023-10-31,,closed,michaelfaith,26109.0
pull_request,,2023-10-23,2023-10-23,,closed,clydin,26108.0
pull_request,,2023-10-23,2023-10-25,,closed,clydin,26107.0
pull_request,,2023-10-23,2023-10-23,,closed,clydin,26104.0
pull_request,,2023-10-23,2023-10-23,,closed,clydin,26103.0
pull_request,,2023-10-23,2023-10-23,,closed,clydin,26102.0
pull_request,,2023-10-23,2023-10-23,,closed,alan-agius4,26100.0
pull_request,,2023-10-23,2023-10-23,,closed,alan-agius4,26099.0
pull_request,,2023-10-23,2023-10-24,,closed,alan-agius4,26098.0
pull_request,,2023-10-23,2023-10-23,,closed,alan-agius4,26097.0
pull_request,,2023-10-23,2023-10-23,,closed,alan-agius4,26096.0
pull_request,,2023-10-23,2023-10-25,,closed,angular-robot,26094.0
pull_request,,2023-10-21,2023-10-23,,closed,clydin,26089.0
pull_request,,2023-10-21,2023-10-23,,closed,angular-robot,26087.0
pull_request,,2023-10-21,2023-10-23,,closed,angular-robot,26086.0
pull_request,,2023-10-21,2023-10-23,,closed,angular-robot,26085.0
pull_request,,2023-10-21,2023-10-23,,closed,clydin,26084.0
pull_request,,2023-10-20,2023-10-20,,closed,alan-agius4,26082.0
pull_request,,2023-10-20,2023-10-23,,closed,clydin,26081.0
pull_request,,2023-10-20,2023-10-20,,closed,alan-agius4,26079.0
pull_request,,2023-10-20,2023-10-20,,closed,thapasusheel,26078.0
pull_request,,2023-10-20,2023-10-20,,closed,angular-robot,26077.0
pull_request,,2023-10-20,2023-10-20,,closed,alan-agius4,26076.0
pull_request,,2023-10-19,2023-10-20,,closed,clydin,26075.0
pull_request,,2023-10-19,2023-10-20,,closed,clydin,26073.0
pull_request,,2023-10-19,2023-10-19,,closed,dgp1130,26072.0
pull_request,,2023-10-19,2023-10-19,,closed,dgp1130,26071.0
pull_request,,2023-10-19,2023-10-20,,closed,clydin,26070.0
pull_request,,2023-10-19,2023-10-19,,closed,clydin,26069.0
pull_request,,2023-10-19,2023-10-19,,closed,clydin,26068.0
pull_request,,2023-10-19,2023-10-19,,closed,alan-agius4,26067.0
pull_request,,2023-10-19,2023-10-20,,closed,alan-agius4,26066.0
pull_request,,2023-10-19,2023-10-19,,closed,alan-agius4,26065.0
pull_request,,2023-10-19,2023-10-19,,closed,alan-agius4,26064.0
pull_request,,2023-10-19,2023-10-19,,closed,angular-robot,26062.0
pull_request,,2023-10-18,2023-10-18,,closed,alan-agius4,26061.0
pull_request,,2023-10-18,2023-10-18,,closed,clydin,26060.0
pull_request,,2023-10-18,2023-10-18,,closed,clydin,26059.0
pull_request,,2023-10-18,2023-10-18,,closed,alan-agius4,26058.0
pull_request,,2023-10-18,2023-10-18,,closed,alan-agius4,26056.0
pull_request,,2023-10-18,2023-10-19,,closed,angular-robot,26055.0
pull_request,,2023-10-18,2023-10-19,,closed,angular-robot,26054.0
pull_request,,2023-10-18,2023-10-18,,closed,clydin,26053.0
pull_request,,2023-10-17,2023-10-18,,closed,clydin,26052.0
pull_request,,2023-10-17,2023-10-18,,closed,clydin,26051.0
pull_request,,2023-10-17,2023-10-17,,closed,angular-robot,26048.0
pull_request,,2023-10-16,2023-10-19,,closed,domske,26047.0
pull_request,,2023-10-16,2023-10-17,,closed,clydin,26046.0
pull_request,,2023-10-16,2023-10-20,,closed,alan-agius4,26045.0
pull_request,,2023-10-14,2023-10-18,,closed,SarthakD15,26039.0
pull_request,,2023-10-14,2023-10-16,,closed,angular-robot,26038.0
pull_request,,2023-10-14,2023-10-16,,closed,angular-robot,26037.0
pull_request,,2023-10-13,,,open,clydin,26036.0
pull_request,,2023-10-13,2023-10-17,,closed,clydin,26035.0
pull_request,,2023-10-13,2023-10-16,,closed,clydin,26034.0
pull_request,,2023-10-13,2023-10-16,,closed,alan-agius4,26033.0
pull_request,,2023-10-13,2023-10-13,,closed,angular-robot,26032.0
pull_request,,2023-10-13,2023-10-15,,closed,SarthakD15,26031.0
pull_request,,2023-10-13,2023-10-13,,closed,angular-robot,26030.0
pull_request,,2023-10-13,2023-10-18,,closed,angular-robot,26029.0
pull_request,,2023-10-12,2023-10-13,,closed,clydin,26027.0
pull_request,,2023-10-12,2023-10-12,,closed,alan-agius4,26024.0
pull_request,,2023-10-12,2023-10-12,,closed,alan-agius4,26022.0
pull_request,,2023-10-12,2023-10-12,,closed,alan-agius4,26020.0
pull_request,,2023-10-12,2023-10-12,,closed,alan-agius4,26019.0
pull_request,,2023-10-12,2023-10-13,,closed,alan-agius4,26018.0
pull_request,,2023-10-12,2023-10-12,,closed,angular-robot,26017.0
pull_request,,2023-10-11,2023-10-12,,closed,clydin,26016.0
pull_request,,2023-10-11,2023-10-11,,closed,clydin,26015.0
pull_request,,2023-10-11,2023-10-11,,closed,clydin,26011.0
pull_request,,2023-10-11,2023-10-11,,closed,alan-agius4,26009.0
pull_request,,2023-10-11,2023-10-11,,closed,alan-agius4,26008.0
pull_request,,2023-10-11,2023-10-11,,closed,alan-agius4,26007.0
pull_request,,2023-10-11,2023-10-12,,closed,alan-agius4,26006.0
pull_request,,2023-10-11,2023-10-11,,closed,alan-agius4,26005.0
pull_request,,2023-10-11,2023-10-11,,closed,alan-agius4,26004.0
pull_request,,2023-10-11,2023-10-11,,closed,angular-robot,26002.0
pull_request,,2023-10-11,2023-10-11,,closed,dgp1130,26001.0
pull_request,,2023-10-10,2023-10-10,,closed,alan-agius4,25999.0
pull_request,,2023-10-10,2023-10-12,,closed,alan-agius4,25997.0
pull_request,,2023-10-10,2023-10-10,,closed,alan-agius4,25995.0
pull_request,,2023-10-10,2023-10-10,,closed,angular-robot,25994.0
pull_request,,2023-10-10,2023-10-12,,closed,angular-robot,25993.0
pull_request,,2023-10-09,2023-10-10,,closed,clydin,25992.0
pull_request,,2023-10-09,2023-10-18,,closed,clydin,25991.0
pull_request,,2023-10-09,2023-10-09,,closed,angular-robot,25990.0
pull_request,,2023-10-09,2023-10-09,,closed,clydin,25989.0
pull_request,,2023-10-09,2023-10-09,,closed,alan-agius4,25988.0
pull_request,,2023-10-09,2023-10-09,,closed,alan-agius4,25986.0
pull_request,,2023-10-09,2023-10-09,,closed,angular-robot,25984.0
pull_request,,2023-10-08,2023-10-09,,closed,clydin,25982.0
pull_request,,2023-10-08,2023-10-09,,closed,clydin,25981.0
pull_request,,2023-10-07,2023-10-09,,closed,angular-robot,25977.0
pull_request,,2023-10-06,2023-10-09,,closed,clydin,25976.0
pull_request,,2023-10-06,2023-10-09,,closed,alan-agius4,25975.0
pull_request,,2023-10-06,2023-10-06,,closed,alan-agius4,25974.0
pull_request,,2023-10-06,2023-10-09,,closed,alan-agius4,25973.0
pull_request,,2023-10-06,2023-10-06,,closed,alan-agius4,25971.0
pull_request,,2023-10-06,2023-10-06,,closed,angular-robot,25970.0
pull_request,,2023-10-06,2023-10-09,,closed,angular-robot,25969.0
pull_request,,2023-10-06,2023-10-06,,closed,lam131,25968.0
pull_request,,2023-10-06,2023-10-06,,closed,clydin,25967.0
pull_request,,2023-10-05,2023-10-09,,closed,clydin,25965.0
pull_request,,2023-10-05,2023-10-05,,closed,clydin,25964.0
pull_request,,2023-10-05,2023-10-05,,closed,alan-agius4,25963.0
pull_request,,2023-10-05,2023-10-05,,closed,alan-agius4,25962.0
pull_request,,2023-10-05,2023-10-05,,closed,clydin,25961.0
pull_request,,2023-10-05,2023-10-05,,closed,clydin,25960.0
pull_request,,2023-10-05,2023-10-05,,closed,alan-agius4,25959.0
pull_request,,2023-10-05,2023-10-05,,closed,alan-agius4,25958.0
pull_request,,2023-10-05,2023-10-05,,closed,alan-agius4,25957.0
pull_request,,2023-10-05,2023-10-05,,closed,alan-agius4,25956.0
pull_request,,2023-10-05,2023-10-09,,closed,angular-robot,25955.0
pull_request,,2023-10-05,2023-10-05,,closed,angular-robot,25954.0
pull_request,,2023-10-05,2023-10-05,,closed,angular-robot,25953.0
pull_request,,2023-10-04,2023-10-04,,closed,clydin,25952.0
pull_request,,2023-10-04,2023-10-04,,closed,clydin,25951.0
pull_request,,2023-10-04,2023-10-04,,closed,clydin,25950.0
pull_request,,2023-10-04,2023-10-04,,closed,clydin,25949.0
pull_request,,2023-10-04,2023-10-04,,closed,alan-agius4,25948.0
pull_request,,2023-10-04,2023-10-04,,closed,alan-agius4,25947.0
pull_request,,2023-10-04,2023-10-05,,closed,alan-agius4,25946.0
pull_request,,2023-10-04,2023-10-04,,closed,angular-robot,25945.0
pull_request,,2023-10-03,2023-11-01,,closed,clydin,25942.0
pull_request,,2023-10-03,2023-10-04,,closed,clydin,25941.0
pull_request,,2023-10-03,2023-10-04,,closed,clydin,25940.0
pull_request,,2023-10-03,2023-10-04,,closed,clydin,25939.0
pull_request,,2023-10-03,2023-10-04,,closed,clydin,25938.0
pull_request,,2023-10-03,2023-10-04,,closed,crisbeto,25937.0
pull_request,,2023-10-02,2023-10-02,,closed,alan-agius4,25934.0
pull_request,,2023-10-02,2023-10-02,,closed,alan-agius4,25933.0
pull_request,,2023-10-02,2023-10-04,,closed,angular-robot,25932.0
pull_request,,2023-10-01,2023-10-11,,closed,twoco,25931.0
pull_request,,2023-09-30,2023-10-09,,closed,crisbeto,25930.0
pull_request,,2023-09-29,2023-09-29,,closed,cexbrayat,25928.0
pull_request,,2023-09-29,2023-09-29,,closed,alan-agius4,25927.0
pull_request,,2023-09-29,2023-09-29,,closed,alan-agius4,25926.0
pull_request,,2023-09-29,2023-10-04,,closed,angular-robot,25922.0
pull_request,,2023-09-28,2023-09-28,,closed,cexbrayat,25917.0
pull_request,,2023-09-28,2023-09-28,,closed,alan-agius4,25916.0
pull_request,,2023-09-28,2023-09-28,,closed,angular-robot,25914.0
pull_request,,2023-09-27,2023-10-04,,closed,cexbrayat,25913.0
pull_request,,2023-09-27,2023-09-27,,closed,alan-agius4,25909.0
pull_request,,2023-09-27,2023-09-27,,closed,alan-agius4,25908.0
pull_request,,2023-09-27,2023-09-27,,closed,alan-agius4,25906.0
pull_request,,2023-09-27,2023-09-27,,closed,alan-agius4,25905.0
pull_request,,2023-09-27,2023-09-27,,closed,alan-agius4,25904.0
pull_request,,2023-09-27,2023-09-28,,closed,alan-agius4,25903.0
pull_request,,2023-09-25,,,open,sp90,25901.0
pull_request,,2023-09-25,2023-09-26,,closed,alan-agius4,25900.0
pull_request,,2023-09-25,2023-09-25,,closed,alan-agius4,25899.0
pull_request,,2023-09-25,2023-09-26,,closed,angular-robot,25898.0
pull_request,,2023-09-23,2023-09-25,,closed,angular-robot,25896.0
pull_request,,2023-09-23,2023-09-28,,closed,angular-robot,25895.0
pull_request,,2023-09-22,2023-09-22,,closed,alan-agius4,25894.0
pull_request,,2023-09-22,2023-09-22,,closed,alan-agius4,25893.0
pull_request,,2023-09-22,2023-09-22,,closed,alan-agius4,25891.0
pull_request,,2023-09-22,2023-09-22,,closed,alan-agius4,25890.0
pull_request,,2023-09-22,2023-09-22,,closed,alan-agius4,25889.0
pull_request,,2023-09-22,2023-09-22,,closed,alan-agius4,25888.0
pull_request,,2023-09-22,2023-09-22,,closed,angular-robot,25887.0
pull_request,,2023-09-22,2023-09-22,,closed,clydin,25886.0
pull_request,,2023-09-21,2023-09-22,,closed,alan-agius4,25884.0
pull_request,,2023-09-21,2023-09-21,,closed,angular-robot,25882.0
pull_request,,2023-09-21,2023-09-21,,closed,clydin,25881.0
