type,issue_number,created_at,closed_at,labels,state,author,pr_number
pull_request,,2023-10-19,2023-10-23,,closed,AndrewKushnir,52288.0
pull_request,,2023-10-19,,,open,ferrorenan,52282.0
pull_request,,2023-10-19,2023-10-23,,closed,angular-robot,52281.0
pull_request,,2023-10-19,2023-10-23,,closed,angular-robot,52280.0
pull_request,,2023-10-19,2023-11-02,,closed,angular-robot,52279.0
pull_request,,2023-10-19,,,open,kharitonovVlad,52278.0
pull_request,,2023-10-18,2023-10-18,,closed,Ameerw04,52274.0
pull_request,,2023-10-18,,,open,mhagnumdw,52273.0
pull_request,,2023-10-18,2023-10-19,,closed,atscott,52272.0
pull_request,,2023-10-18,2023-10-31,,closed,josephperrott,52271.0
pull_request,,2023-10-18,2023-10-23,,closed,josephperrott,52270.0
pull_request,,2023-10-18,2023-10-18,,closed,JeevanMahesha,52269.0
pull_request,,2023-10-18,2023-10-19,,closed,atscott,52268.0
pull_request,,2023-10-18,2023-10-18,,closed,pkozlowski-opensource,52266.0
pull_request,,2023-10-18,2023-11-13,,closed,atscott,52265.0
pull_request,,2023-10-18,2023-10-18,,closed,pkozlowski-opensource,52264.0
pull_request,,2023-10-18,2023-10-18,,closed,pkozlowski-opensource,52263.0
pull_request,,2023-10-18,2023-10-18,,closed,pkozlowski-opensource,52262.0
pull_request,,2023-10-18,2023-10-19,,closed,ice-blaze,52261.0
pull_request,,2023-10-18,2023-10-19,,closed,josephperrott,52259.0
pull_request,,2023-10-18,2023-10-18,,closed,qmonmert,52258.0
pull_request,,2023-10-18,2023-10-18,,closed,JeanMeche,52257.0
pull_request,,2023-10-18,2023-10-18,,closed,pkozlowski-opensource,52255.0
pull_request,,2023-10-18,2023-10-18,,closed,JeanMeche,52254.0
pull_request,,2023-10-18,2023-10-18,,closed,crisbeto,52253.0
pull_request,,2023-10-18,2023-11-02,,closed,angular-robot,52252.0
pull_request,,2023-10-17,2023-10-18,,closed,mmalerba,52250.0
pull_request,,2023-10-17,2023-10-25,,closed,ranma42,52249.0
pull_request,,2023-10-17,2023-10-24,,closed,atcastle,52248.0
pull_request,,2023-10-17,2023-10-18,,closed,qmonmert,52247.0
pull_request,,2023-10-17,,,open,pkozlowski-opensource,52245.0
pull_request,,2023-10-17,2023-10-19,,closed,crisbeto,52239.0
pull_request,,2023-10-17,2023-10-18,,closed,alan-agius4,52238.0
pull_request,,2023-10-17,2023-10-17,,closed,alan-agius4,52237.0
pull_request,,2023-10-17,2023-10-17,,closed,angular-robot,52236.0
pull_request,,2023-10-16,2023-10-23,,closed,devknoll,52235.0
pull_request,,2023-10-16,2023-10-27,,closed,alxhub,52234.0
pull_request,,2023-10-16,2023-10-18,,closed,qmonmert,52233.0
pull_request,,2023-10-16,2023-10-17,,closed,qmonmert,52232.0
pull_request,,2023-10-16,2023-10-19,,closed,alan-agius4,52231.0
pull_request,,2023-10-16,2023-10-25,,closed,1heykal,52229.0
pull_request,,2023-10-16,2023-10-16,,closed,1heykal,52228.0
pull_request,,2023-10-16,2023-10-18,,closed,pkozlowski-opensource,52227.0
pull_request,,2023-10-16,2023-10-16,,closed,1heykal,52226.0
pull_request,,2023-10-16,2023-10-16,,closed,crisbeto,52225.0
pull_request,,2023-10-16,2023-10-18,,closed,AndrewKushnir,52222.0
pull_request,,2023-10-16,2023-10-19,,closed,AndrewKushnir,52221.0
pull_request,,2023-10-16,2023-10-16,,closed,1heykal,52220.0
pull_request,,2023-10-15,2023-10-16,,closed,qmonmert,52219.0
pull_request,,2023-10-15,2023-10-16,,closed,qmonmert,52218.0
pull_request,,2023-10-15,2023-10-15,,closed,Amb1guousRaccoon,52216.0
pull_request,,2023-10-15,2023-10-19,,closed,pmvald,52215.0
pull_request,,2023-10-14,2023-10-16,,closed,Milldrew,52212.0
pull_request,,2023-10-14,,,open,srukshan98,52211.0
pull_request,,2023-10-14,2023-10-16,,closed,crisbeto,52209.0
pull_request,,2023-10-14,,,open,alxhub,52208.0
pull_request,,2023-10-14,2023-10-16,,closed,AndrewKushnir,52207.0
pull_request,,2023-10-14,2023-10-18,,closed,AndrewKushnir,52206.0
pull_request,,2023-10-13,2023-10-19,,closed,atcastle,52205.0
pull_request,,2023-10-13,2023-10-17,,closed,jelbourn,52204.0
pull_request,,2023-10-13,,,open,pmvald,52203.0
pull_request,,2023-10-13,2023-10-17,,closed,mmalerba,52202.0
pull_request,,2023-10-13,2023-10-16,,closed,crisbeto,52199.0
pull_request,,2023-10-12,2023-10-23,,closed,dylhunn,52198.0
pull_request,,2023-10-12,2023-10-18,,closed,AndrewKushnir,52197.0
pull_request,,2023-10-12,2023-10-16,,closed,mmalerba,52195.0
pull_request,,2023-10-12,2023-10-13,,closed,AndrewKushnir,52194.0
pull_request,,2023-10-12,2023-10-13,,closed,devversion,52192.0
pull_request,,2023-10-12,2023-10-26,,closed,angular-robot,52191.0
pull_request,,2023-10-12,2023-10-12,,closed,jessicajaniuk,52189.0
pull_request,,2023-10-12,2023-10-19,,closed,angular-robot,52188.0
pull_request,,2023-10-12,2023-10-12,,closed,cexbrayat,52186.0
pull_request,,2023-10-12,2023-10-12,,closed,cexbrayat,52183.0
pull_request,,2023-10-12,2023-10-16,,closed,cexbrayat,52181.0
pull_request,,2023-10-12,2023-10-12,,closed,cexbrayat,52180.0
pull_request,,2023-10-12,,,open,JeanMeche,52179.0
pull_request,,2023-10-12,2023-10-12,,closed,JeanMeche,52178.0
pull_request,,2023-10-12,2023-10-12,,closed,pkozlowski-opensource,52174.0
pull_request,,2023-10-12,2023-10-18,,closed,angular-robot,52173.0
pull_request,,2023-10-11,2023-10-13,,closed,tbondwilkinson,52171.0
pull_request,,2023-10-11,2023-10-13,,closed,Erbenos,52170.0
pull_request,,2023-10-11,2023-10-11,,closed,angular-robot,52169.0
pull_request,,2023-10-11,2023-10-11,,closed,angular-robot,52168.0
pull_request,,2023-10-11,2023-10-19,,closed,atscott,52167.0
pull_request,,2023-10-11,2023-10-11,,closed,atscott,52166.0
pull_request,,2023-10-11,2023-10-11,,closed,atscott,52165.0
pull_request,,2023-10-11,2023-10-11,,closed,atscott,52164.0
pull_request,,2023-10-11,2023-10-11,,closed,atscott,52163.0
pull_request,,2023-10-11,,,open,morteza-giti,52162.0
pull_request,,2023-10-11,2023-10-11,,closed,mikelgo,52161.0
pull_request,,2023-10-11,2023-10-12,,closed,angular-robot,52159.0
pull_request,,2023-10-11,2023-10-11,,closed,crisbeto,52158.0
pull_request,,2023-10-11,2023-10-11,,closed,devversion,52157.0
pull_request,,2023-10-11,2023-10-13,,closed,crisbeto,52156.0
pull_request,,2023-10-11,2023-10-11,,closed,DonCorleone,52155.0
pull_request,,2023-10-10,2023-10-11,,closed,dylhunn,52153.0
pull_request,,2023-10-10,2023-10-12,,closed,AndrewKushnir,52152.0
pull_request,,2023-10-10,2023-10-11,,closed,jessicajaniuk,52151.0
pull_request,,2023-10-10,2023-10-10,,closed,alxhub,52150.0
pull_request,,2023-10-10,2023-10-10,,closed,atscott,52149.0
pull_request,,2023-10-10,2023-10-10,,closed,mgechev,52148.0
pull_request,,2023-10-10,2023-10-10,,closed,atcastle,52147.0
pull_request,,2023-10-10,2023-10-10,,closed,alan-agius4,52146.0
pull_request,,2023-10-10,2023-10-16,,closed,devknoll,52145.0
pull_request,,2023-10-10,2023-10-10,,closed,angular-robot,52144.0
pull_request,,2023-10-10,2023-10-10,,closed,jessicajaniuk,52143.0
pull_request,,2023-10-10,2023-10-10,,closed,alxhub,52141.0
pull_request,,2023-10-10,2023-10-10,,closed,crisbeto,52140.0
pull_request,,2023-10-10,2023-10-10,,closed,devversion,52138.0
pull_request,,2023-10-10,2023-10-10,,closed,crisbeto,52137.0
pull_request,,2023-10-10,2023-10-10,,closed,crisbeto,52136.0
pull_request,,2023-10-10,2023-11-09,,closed,aanchal88,52134.0
pull_request,,2023-10-10,2023-10-10,,closed,angular-robot,52133.0
pull_request,,2023-10-10,2023-10-10,,closed,sdedieu,52129.0
pull_request,,2023-10-10,2023-10-10,,closed,crisbeto,52127.0
pull_request,,2023-10-10,2023-10-18,,closed,angular-robot,52126.0
pull_request,,2023-10-10,,,open,ferrorenan,52125.0
pull_request,,2023-10-10,,,open,akib1997,52124.0
pull_request,,2023-10-10,2023-10-10,,closed,jelbourn,52123.0
pull_request,,2023-10-09,2023-10-10,,closed,AndrewKushnir,52122.0
pull_request,,2023-10-09,2023-10-10,,closed,dylhunn,52121.0
pull_request,,2023-10-09,2023-10-11,,closed,angular-robot,52119.0
pull_request,,2023-10-09,2023-10-10,,closed,jelbourn,52118.0
pull_request,,2023-10-09,2023-10-10,,closed,mgechev,52116.0
pull_request,,2023-10-09,2023-10-10,,closed,crisbeto,52115.0
pull_request,,2023-10-09,2023-10-10,,closed,atscott,52114.0
pull_request,,2023-10-09,2023-10-10,,closed,crisbeto,52112.0
pull_request,,2023-10-09,2023-10-09,,closed,crisbeto,52110.0
pull_request,,2023-10-08,2023-10-18,,closed,cexbrayat,52109.0
pull_request,,2023-10-08,2023-10-10,,closed,crisbeto,52099.0
pull_request,,2023-10-07,2023-10-12,,closed,JeanMeche,52097.0
pull_request,,2023-10-07,2023-10-09,,closed,AndrewKushnir,52095.0
pull_request,,2023-10-07,2023-10-07,,closed,JeanMeche,52093.0
pull_request,,2023-10-07,2023-10-09,,closed,crisbeto,52092.0
pull_request,,2023-10-07,2023-10-09,,closed,crisbeto,52091.0
pull_request,,2023-10-07,2023-10-18,,closed,vivekkoya,52090.0
pull_request,,2023-10-06,2023-10-09,,closed,atscott,52089.0
pull_request,,2023-10-06,2023-10-06,,closed,AndrewKushnir,52088.0
pull_request,,2023-10-06,2023-10-10,,closed,JeanMeche,52087.0
pull_request,,2023-10-06,2023-10-07,,closed,bezrodnow,52085.0
pull_request,,2023-10-06,2023-10-10,,closed,phalgunv,52084.0
pull_request,,2023-10-06,2023-10-06,,closed,phalgunv,52083.0
pull_request,,2023-10-06,2023-10-06,,closed,atscott,52081.0
pull_request,,2023-10-06,2023-10-10,,closed,sdedieu,52080.0
pull_request,,2023-10-06,2023-10-16,,closed,tomalaforge,52075.0
pull_request,,2023-10-06,2023-10-09,,closed,crisbeto,52073.0
pull_request,,2023-10-06,2023-10-06,,closed,crisbeto,52071.0
pull_request,,2023-10-06,2023-10-10,,closed,crisbeto,52069.0
pull_request,,2023-10-06,2023-10-06,,closed,AndrewKushnir,52066.0
pull_request,,2023-10-06,2023-10-06,,closed,AndrewKushnir,52065.0
pull_request,,2023-10-05,2023-10-06,,closed,AndrewKushnir,52064.0
pull_request,,2023-10-05,2023-10-09,,closed,atscott,52062.0
pull_request,,2023-10-05,2023-10-10,,closed,pmvald,52061.0
pull_request,,2023-10-05,2023-10-10,,closed,angular-robot,52060.0
pull_request,,2023-10-05,2023-10-06,,closed,AndrewKushnir,52059.0
pull_request,,2023-10-05,2023-10-09,,closed,AndrewKushnir,52057.0
pull_request,,2023-10-05,2023-10-05,,closed,AndrewKushnir,52056.0
pull_request,,2023-10-05,2023-10-05,,closed,angular-robot,52054.0
pull_request,,2023-10-05,2023-10-11,,closed,angular-robot,52053.0
pull_request,,2023-10-05,2023-10-11,,closed,pkozlowski-opensource,52051.0
pull_request,,2023-10-05,2023-10-05,,closed,devversion,52049.0
pull_request,,2023-10-05,2023-10-05,,closed,crisbeto,52047.0
pull_request,,2023-10-05,,,open,uneknown,52046.0
pull_request,,2023-10-05,2023-10-05,,closed,pkozlowski-opensource,52045.0
pull_request,,2023-10-05,2023-10-05,,closed,coljacarls,52043.0
pull_request,,2023-10-05,2023-10-09,,closed,AndrewKushnir,52042.0
pull_request,,2023-10-05,2023-11-09,,closed,sdedieu,52041.0
pull_request,,2023-10-05,2023-10-09,,closed,jelbourn,52040.0
pull_request,,2023-10-05,2023-10-19,,closed,sdedieu,52039.0
pull_request,,2023-10-04,2023-10-05,,closed,dylhunn,52038.0
pull_request,,2023-10-14,2023-10-16,,closed,AndrewKushnir,52207.0
pull_request,,2023-10-14,2023-10-18,,closed,AndrewKushnir,52206.0
pull_request,,2023-10-13,2023-10-19,,closed,atcastle,52205.0
pull_request,,2023-10-13,2023-10-17,,closed,jelbourn,52204.0
pull_request,,2023-10-13,,,open,pmvald,52203.0
pull_request,,2023-10-13,2023-10-17,,closed,mmalerba,52202.0
pull_request,,2023-10-13,2023-10-16,,closed,crisbeto,52199.0
pull_request,,2023-10-12,2023-10-23,,closed,dylhunn,52198.0
pull_request,,2023-10-12,2023-10-18,,closed,AndrewKushnir,52197.0
pull_request,,2023-10-12,2023-10-16,,closed,mmalerba,52195.0
pull_request,,2023-10-12,2023-10-13,,closed,AndrewKushnir,52194.0
pull_request,,2023-10-12,2023-10-13,,closed,devversion,52192.0
pull_request,,2023-10-12,2023-10-26,,closed,angular-robot,52191.0
pull_request,,2023-10-12,2023-10-12,,closed,jessicajaniuk,52189.0
pull_request,,2023-10-12,2023-10-19,,closed,angular-robot,52188.0
pull_request,,2023-10-12,2023-10-12,,closed,cexbrayat,52186.0
pull_request,,2023-10-12,2023-10-12,,closed,cexbrayat,52183.0
pull_request,,2023-10-12,2023-10-16,,closed,cexbrayat,52181.0
pull_request,,2023-10-12,2023-10-12,,closed,cexbrayat,52180.0
pull_request,,2023-10-12,,,open,JeanMeche,52179.0
pull_request,,2023-10-12,2023-10-12,,closed,JeanMeche,52178.0
pull_request,,2023-10-12,2023-10-12,,closed,pkozlowski-opensource,52174.0
pull_request,,2023-10-12,2023-10-18,,closed,angular-robot,52173.0
pull_request,,2023-10-11,2023-10-13,,closed,tbondwilkinson,52171.0
pull_request,,2023-10-11,2023-10-13,,closed,Erbenos,52170.0
pull_request,,2023-10-11,2023-10-11,,closed,angular-robot,52169.0
pull_request,,2023-10-11,2023-10-11,,closed,angular-robot,52168.0
pull_request,,2023-10-11,2023-10-19,,closed,atscott,52167.0
pull_request,,2023-10-11,2023-10-11,,closed,atscott,52166.0
pull_request,,2023-10-11,2023-10-11,,closed,atscott,52165.0
pull_request,,2023-10-11,2023-10-11,,closed,atscott,52164.0
pull_request,,2023-10-11,2023-10-11,,closed,atscott,52163.0
pull_request,,2023-10-11,,,open,morteza-giti,52162.0
pull_request,,2023-10-11,2023-10-11,,closed,mikelgo,52161.0
pull_request,,2023-10-11,2023-10-12,,closed,angular-robot,52159.0
pull_request,,2023-10-11,2023-10-11,,closed,crisbeto,52158.0
pull_request,,2023-10-11,2023-10-11,,closed,devversion,52157.0
pull_request,,2023-10-11,2023-10-13,,closed,crisbeto,52156.0
pull_request,,2023-10-11,2023-10-11,,closed,DonCorleone,52155.0
pull_request,,2023-10-10,2023-10-11,,closed,dylhunn,52153.0
pull_request,,2023-10-10,2023-10-12,,closed,AndrewKushnir,52152.0
pull_request,,2023-10-10,2023-10-11,,closed,jessicajaniuk,52151.0
pull_request,,2023-10-10,2023-10-10,,closed,alxhub,52150.0
pull_request,,2023-10-10,2023-10-10,,closed,atscott,52149.0
pull_request,,2023-10-10,2023-10-10,,closed,mgechev,52148.0
pull_request,,2023-10-10,2023-10-10,,closed,atcastle,52147.0
pull_request,,2023-10-10,2023-10-10,,closed,alan-agius4,52146.0
pull_request,,2023-10-10,2023-10-16,,closed,devknoll,52145.0
pull_request,,2023-10-10,2023-10-10,,closed,angular-robot,52144.0
pull_request,,2023-10-10,2023-10-10,,closed,jessicajaniuk,52143.0
pull_request,,2023-10-10,2023-10-10,,closed,alxhub,52141.0
pull_request,,2023-10-10,2023-10-10,,closed,crisbeto,52140.0
pull_request,,2023-10-10,2023-10-10,,closed,devversion,52138.0
pull_request,,2023-10-10,2023-10-10,,closed,crisbeto,52137.0
pull_request,,2023-10-10,2023-10-10,,closed,crisbeto,52136.0
pull_request,,2023-10-10,2023-11-09,,closed,aanchal88,52134.0
pull_request,,2023-10-10,2023-10-10,,closed,angular-robot,52133.0
pull_request,,2023-10-10,2023-10-10,,closed,sdedieu,52129.0
pull_request,,2023-10-10,2023-10-10,,closed,crisbeto,52127.0
pull_request,,2023-10-10,2023-10-18,,closed,angular-robot,52126.0
pull_request,,2023-10-10,,,open,ferrorenan,52125.0
pull_request,,2023-10-10,,,open,akib1997,52124.0
pull_request,,2023-10-10,2023-10-10,,closed,jelbourn,52123.0
pull_request,,2023-10-09,2023-10-10,,closed,AndrewKushnir,52122.0
pull_request,,2023-10-09,2023-10-10,,closed,dylhunn,52121.0
pull_request,,2023-10-09,2023-10-11,,closed,angular-robot,52119.0
pull_request,,2023-10-09,2023-10-10,,closed,jelbourn,52118.0
pull_request,,2023-10-09,2023-10-10,,closed,mgechev,52116.0
pull_request,,2023-10-09,2023-10-10,,closed,crisbeto,52115.0
pull_request,,2023-10-09,2023-10-10,,closed,atscott,52114.0
pull_request,,2023-10-09,2023-10-10,,closed,crisbeto,52112.0
pull_request,,2023-10-09,2023-10-09,,closed,crisbeto,52110.0
pull_request,,2023-10-08,2023-10-18,,closed,cexbrayat,52109.0
pull_request,,2023-10-08,2023-10-10,,closed,crisbeto,52099.0
pull_request,,2023-10-07,2023-10-12,,closed,JeanMeche,52097.0
pull_request,,2023-10-07,2023-10-09,,closed,AndrewKushnir,52095.0
pull_request,,2023-10-07,2023-10-07,,closed,JeanMeche,52093.0
pull_request,,2023-10-07,2023-10-09,,closed,crisbeto,52092.0
pull_request,,2023-10-07,2023-10-09,,closed,crisbeto,52091.0
pull_request,,2023-10-07,2023-10-18,,closed,vivekkoya,52090.0
pull_request,,2023-10-06,2023-10-09,,closed,atscott,52089.0
pull_request,,2023-10-06,2023-10-06,,closed,AndrewKushnir,52088.0
pull_request,,2023-10-06,2023-10-10,,closed,JeanMeche,52087.0
pull_request,,2023-10-06,2023-10-07,,closed,bezrodnow,52085.0
pull_request,,2023-10-06,2023-10-10,,closed,phalgunv,52084.0
pull_request,,2023-10-06,2023-10-06,,closed,phalgunv,52083.0
pull_request,,2023-10-06,2023-10-06,,closed,atscott,52081.0
pull_request,,2023-10-06,2023-10-10,,closed,sdedieu,52080.0
pull_request,,2023-10-06,2023-10-16,,closed,tomalaforge,52075.0
pull_request,,2023-10-06,2023-10-09,,closed,crisbeto,52073.0
pull_request,,2023-10-06,2023-10-06,,closed,crisbeto,52071.0
pull_request,,2023-10-06,2023-10-10,,closed,crisbeto,52069.0
pull_request,,2023-10-06,2023-10-06,,closed,AndrewKushnir,52066.0
pull_request,,2023-10-06,2023-10-06,,closed,AndrewKushnir,52065.0
pull_request,,2023-10-05,2023-10-06,,closed,AndrewKushnir,52064.0
pull_request,,2023-10-05,2023-10-09,,closed,atscott,52062.0
pull_request,,2023-10-05,2023-10-10,,closed,pmvald,52061.0
pull_request,,2023-10-05,2023-10-10,,closed,angular-robot,52060.0
pull_request,,2023-10-05,2023-10-06,,closed,AndrewKushnir,52059.0
pull_request,,2023-10-05,2023-10-09,,closed,AndrewKushnir,52057.0
pull_request,,2023-10-05,2023-10-05,,closed,AndrewKushnir,52056.0
pull_request,,2023-10-05,2023-10-05,,closed,angular-robot,52054.0
pull_request,,2023-10-05,2023-10-11,,closed,angular-robot,52053.0
pull_request,,2023-10-05,2023-10-11,,closed,pkozlowski-opensource,52051.0
pull_request,,2023-10-05,2023-10-05,,closed,devversion,52049.0
pull_request,,2023-10-05,2023-10-05,,closed,crisbeto,52047.0
pull_request,,2023-10-05,,,open,uneknown,52046.0
pull_request,,2023-10-05,2023-10-05,,closed,pkozlowski-opensource,52045.0
pull_request,,2023-10-05,2023-10-05,,closed,coljacarls,52043.0
pull_request,,2023-10-05,2023-10-09,,closed,AndrewKushnir,52042.0
pull_request,,2023-10-05,2023-11-09,,closed,sdedieu,52041.0
pull_request,,2023-10-05,2023-10-09,,closed,jelbourn,52040.0
pull_request,,2023-10-05,2023-10-19,,closed,sdedieu,52039.0
pull_request,,2023-10-04,2023-10-05,,closed,dylhunn,52038.0
pull_request,,2023-10-04,2023-10-05,,closed,AndrewKushnir,52037.0
pull_request,,2023-10-04,2023-10-04,,closed,alxhub,52036.0
pull_request,,2023-10-04,2023-10-10,,closed,jessicajaniuk,52035.0
pull_request,,2023-10-04,2023-10-10,,closed,jelbourn,52034.0
pull_request,,2023-10-04,2023-10-04,,closed,alxhub,52033.0
pull_request,,2023-10-04,2023-10-05,,closed,tbondwilkinson,52032.0
pull_request,,2023-10-04,2023-10-04,,closed,alxhub,52031.0
pull_request,,2023-10-04,2023-10-04,,closed,alxhub,52030.0
pull_request,,2023-10-04,2023-10-06,,closed,JeanMeche,52029.0
pull_request,,2023-10-04,2023-10-04,,closed,alxhub,52028.0
pull_request,,2023-10-04,2023-11-04,,closed,yeswanth-fullstack,52025.0
pull_request,,2023-10-04,2023-10-09,,closed,josephperrott,52024.0
pull_request,,2023-10-04,2023-10-09,,closed,josephperrott,52023.0
pull_request,,2023-10-04,2023-10-05,,closed,angular-robot,52022.0
pull_request,,2023-10-04,2023-10-10,,closed,angular-robot,52021.0
pull_request,,2023-10-04,,,open,sdedieu,52020.0
pull_request,,2023-10-04,2023-10-05,,closed,mattlewis92,52019.0
pull_request,,2023-10-04,2023-10-04,,closed,crisbeto,52017.0
pull_request,,2023-10-04,2023-10-09,,closed,Nicoss54,52016.0
pull_request,,2023-10-04,2023-10-04,,closed,crisbeto,52010.0
pull_request,,2023-10-04,2023-10-05,,closed,AndrewKushnir,52009.0
pull_request,,2023-10-04,2023-10-04,,closed,jelbourn,52006.0
pull_request,,2023-10-03,2023-10-04,,closed,JeanMeche,52005.0
pull_request,,2023-10-03,2023-10-04,,closed,atcastle,52004.0
pull_request,,2023-10-03,2023-10-12,,closed,Nicoss54,52003.0
pull_request,,2023-10-03,2023-10-10,,closed,atscott,52002.0
pull_request,,2023-10-03,2023-10-23,,closed,dylhunn,52001.0
pull_request,,2023-10-03,,,open,angular-robot,52000.0
pull_request,,2023-10-03,2023-10-04,,closed,JeanMeche,51999.0
pull_request,,2023-10-03,2023-10-03,,closed,JeanMeche,51998.0
pull_request,,2023-10-03,2023-10-04,,closed,crisbeto,51997.0
pull_request,,2023-10-03,2023-10-03,,closed,alan-agius4,51996.0
pull_request,,2023-10-03,2023-10-03,,closed,crisbeto,51994.0
pull_request,,2023-10-03,2023-10-05,,closed,angular-robot,51992.0
pull_request,,2023-10-03,2023-10-10,,closed,alxhub,51991.0
pull_request,,2023-10-02,2023-10-03,,closed,AndrewKushnir,51990.0
pull_request,,2023-10-02,2023-10-04,,closed,JeanMeche,51989.0
pull_request,,2023-10-02,2023-10-09,,closed,mmalerba,51988.0
pull_request,,2023-10-02,,,open,ydomenjoud,51987.0
pull_request,,2023-10-02,2023-10-06,,closed,alxhub,51986.0
pull_request,,2023-10-02,2023-10-04,,closed,josephperrott,51984.0
pull_request,,2023-10-02,2023-10-04,,closed,josephperrott,51983.0
pull_request,,2023-10-02,2023-10-02,,closed,crisbeto,51981.0
pull_request,,2023-10-02,2023-10-04,,closed,pkozlowski-opensource,51980.0
pull_request,,2023-10-02,2023-10-03,,closed,crisbeto,51979.0
pull_request,,2023-10-02,2023-10-04,,closed,angular-robot,51978.0
pull_request,,2023-10-02,2023-10-10,,closed,Teebo,51977.0
pull_request,,2023-10-02,2023-10-02,,closed,AndrewKushnir,51975.0
pull_request,,2023-10-01,2023-10-04,,closed,AndrewKushnir,51974.0
pull_request,,2023-10-01,2023-10-11,,closed,Erbenos,51972.0
pull_request,,2023-10-01,2023-10-02,,closed,crisbeto,51971.0
pull_request,,2023-10-01,2023-10-04,,closed,crisbeto,51969.0
pull_request,,2023-09-30,,,open,wardbell,51968.0
pull_request,,2023-09-30,2023-10-04,,closed,angular-robot,51966.0
pull_request,,2023-09-30,2023-10-02,,closed,AndrewKushnir,51965.0
pull_request,,2023-09-30,2023-10-04,,closed,AndrewKushnir,51964.0
pull_request,,2023-09-29,2023-09-30,,closed,dylhunn,51963.0
pull_request,,2023-09-29,2023-09-29,,closed,angular-robot,51962.0
pull_request,,2023-09-29,2023-10-02,,closed,dylhunn,51961.0
pull_request,,2023-09-29,2023-10-04,,closed,JeanMeche,51960.0
pull_request,,2023-09-29,2023-09-29,,closed,angular-robot,51959.0
pull_request,,2023-09-29,2023-09-29,,closed,Cadienvan,51958.0
pull_request,,2023-09-29,2023-10-05,,closed,josephperrott,51957.0
pull_request,,2023-09-29,2023-10-02,,closed,josephperrott,51956.0
pull_request,,2023-09-29,2023-09-30,,closed,angular-robot,51955.0
pull_request,,2023-09-29,2023-10-04,,closed,crisbeto,51952.0
pull_request,,2023-09-29,,,open,MrJithil,51951.0
pull_request,,2023-09-29,2023-10-04,,closed,dylhunn,51950.0
pull_request,,2023-09-28,2023-10-27,,closed,Gkleinereva,51948.0
pull_request,,2023-09-28,2023-10-09,,closed,pmvald,51947.0
pull_request,,2023-09-28,2023-10-05,,closed,josephperrott,51945.0
pull_request,,2023-09-28,2023-10-06,,closed,tomalaforge,51944.0
pull_request,,2023-09-28,2023-10-04,,closed,dylhunn,51942.0
pull_request,,2023-09-27,,,open,robertIsaac,51939.0
pull_request,,2023-09-27,2023-09-27,,closed,dylhunn,51937.0
pull_request,,2023-09-27,2023-09-27,,closed,dylhunn,51936.0
pull_request,,2023-09-27,2023-09-27,,closed,dylhunn,51935.0
pull_request,,2023-09-27,2023-09-27,,closed,josephperrott,51933.0
pull_request,,2023-09-27,2023-09-27,,closed,dylhunn,51932.0
pull_request,,2023-09-27,2023-09-29,,closed,dylhunn,51931.0
pull_request,,2023-09-27,2023-09-27,,closed,angular-robot,51929.0
pull_request,,2023-09-27,2023-09-27,,closed,alan-agius4,51926.0
pull_request,,2023-09-27,2023-09-27,,closed,MrJithil,51925.0
pull_request,,2023-09-27,2023-10-02,,closed,janniemeyer,51923.0
pull_request,,2023-09-27,2023-09-27,,closed,crisbeto,51922.0
pull_request,,2023-09-27,2023-09-27,,closed,JeevanMahesha,51921.0
pull_request,,2023-09-27,2023-09-29,,closed,AndrewKushnir,51920.0
pull_request,,2023-09-26,2023-10-09,,closed,pmvald,51919.0
pull_request,,2023-09-26,2023-10-13,,closed,wardbell,51918.0
pull_request,,2023-09-26,2023-09-27,,closed,AndrewKushnir,51917.0
pull_request,,2023-09-26,2023-09-27,,closed,angular-robot,51916.0
pull_request,,2023-09-26,2023-09-27,,closed,AndrewKushnir,51915.0
pull_request,,2023-09-26,2023-09-27,,closed,AndrewKushnir,51914.0
pull_request,,2023-09-26,2023-09-26,,closed,crisbeto,51913.0
pull_request,,2023-09-26,2023-10-04,,closed,atscott,51912.0
pull_request,,2023-09-26,2023-09-27,,closed,mmalerba,51911.0
pull_request,,2023-09-26,2023-09-26,,closed,jessicajaniuk,51910.0
pull_request,,2023-09-26,2023-09-26,,closed,angular-robot,51909.0
pull_request,,2023-09-26,2023-09-26,,closed,josephperrott,51908.0
pull_request,,2023-09-26,2023-09-26,,closed,crisbeto,51905.0
pull_request,,2023-09-26,2023-10-02,,closed,pkozlowski-opensource,51903.0
pull_request,,2023-09-26,2023-09-26,,closed,pkozlowski-opensource,51902.0
pull_request,,2023-09-26,2023-09-29,,closed,AleksanderBodurri,51900.0
pull_request,,2023-09-26,2023-09-27,,closed,angular-robot,51899.0
pull_request,,2023-09-26,2023-10-10,,closed,angular-robot,51898.0
pull_request,,2023-09-26,2023-10-18,,closed,angular-robot,51897.0
pull_request,,2023-09-25,2023-09-26,,closed,angular-robot,51896.0
pull_request,,2023-09-25,2023-09-25,,closed,AndrewKushnir,51895.0
pull_request,,2023-09-25,2023-09-26,,closed,AndrewKushnir,51894.0
pull_request,,2023-09-25,2023-09-27,,closed,pkozlowski-opensource,51892.0
pull_request,,2023-09-25,2023-09-26,,closed,crisbeto,51891.0
pull_request,,2023-09-25,2023-09-25,,closed,angular-robot,51890.0
pull_request,,2023-09-25,2023-09-25,,closed,angular-robot,51889.0
